"","sub","item","Page","wordID","word_number","skipped"
"2633",1078474,12,4,"as",7,0
"2634",1078474,12,4,"possible",8,0
"2635",1078474,12,4,"in",9,1
"2636",1078474,12,4,"one",10,1
"2637",1078474,12,4,"dollar",11,0
"2638",1078474,12,4,"notes.",12,0
"2639",1078474,7,1,"Dorothy",1,0
"2640",1078474,7,1,"didn't",2,0
"2641",1078474,7,1,"know.",3,1
"2642",1078474,7,1,"She",4,0
"2643",1078474,7,1,"looked",5,0
"2644",1078474,7,1,"around",6,0
"2645",1078474,7,1,"her",7,1
"2646",1078474,7,1,"anxiously",8,0
"2647",1078474,7,1,"for",9,0
"2648",1078474,7,1,"some",10,0
"2649",1078474,7,1,"familiar",11,0
"2650",1078474,7,1,"landmark; ",12,0
"2651",1078474,7,2,"but",1,0
"2652",1078474,7,2,"everything",2,0
"2653",1078474,7,2,"was",3,0
"2654",1078474,7,2,"strange.",4,0
"2655",1078474,7,2,"Between",5,0
"2656",1078474,7,2,"the",6,1
"2657",1078474,7,2,"branches",7,0
"2658",1078474,7,2,"of",8,0
"2659",1078474,7,2,"the",9,0
"2660",1078474,7,2,"many",10,0
"2661",1078474,7,2,"roads",11,0
"2662",1078474,7,2,"were",12,0
"2663",1078474,7,2,"green",13,0
"2664",1078474,7,3,"meadows",1,0
"2665",1078474,7,3,"and",2,0
"2666",1078474,7,3,"a",3,1
"2667",1078474,7,3,"few",4,0
"2668",1078474,7,3,"shrubs",5,0
"2669",1078474,7,3,"and",6,0
"2670",1078474,7,3,"trees,",7,0
"2671",1078474,7,3,"but",8,0
"2672",1078474,7,3,"she",9,1
"2673",1078474,7,3,"couldn't",10,0
"2674",1078474,7,3,"see",11,0
"2675",1078474,7,3,"the",12,1
"2676",1078474,7,3,"farm-house from",13,0
"2677",1078474,7,3,"which",14,1
"2678",1078474,7,4,"she",1,0
"2679",1078474,7,4,"had",2,0
"2680",1078474,7,4,"just",3,0
"2681",1078474,7,4,"come,",4,0
"2682",1078474,7,4,"or",5,1
"2683",1078474,7,4,"anything",6,0
"2684",1078474,7,4,"she",7,0
"2685",1078474,7,4,"had",8,0
"2686",1078474,7,4,"ever",9,0
"2687",1078474,7,4,"seen",10,0
"2688",1078474,7,4,"before,",11,0
"2689",1078474,7,4,"except the",12,0
"2690",1078474,7,4,"shaggy",13,0
"2691",1078474,7,5,"man",1,1
"2692",1078474,7,5,"and",2,0
"2693",1078474,7,5,"Toto.",3,0
"2694",1078474,11,1,"Known",1,0
"2695",1078474,11,1,"as",2,0
"2696",1078474,11,1,"Rapa",3,0
"2697",1078474,11,1,"Nui",4,0
"2698",1078474,11,1,"to",5,1
"2699",1078474,11,1,"the",6,0
"2700",1078474,11,1,"island's",7,0
"2701",1078474,11,1,"inhabitants,",8,0
"2702",1078474,11,1,"Rongorongo",9,0
"2703",1078474,11,1,"is",10,0
"2704",1078474,11,1,"a ",11,1
"2705",1078474,11,2,"writing",1,0
"2706",1078474,11,2,"system",2,0
"2707",1078474,11,2,"comprised",3,0
"2708",1078474,11,2,"of",4,0
"2709",1078474,11,2,"pictographs.",5,0
"2710",1078474,11,2,"It",6,0
"2711",1078474,11,2,"has",7,0
"2712",1078474,11,2,"been",8,0
"2713",1078474,11,2,"found",9,0
"2714",1078474,11,2,"carved",10,0
"2715",1078474,11,2,"into",11,0
"2716",1078474,11,2,"many",12,1
"2717",1078474,11,2,"oblong",13,1
"2718",1078474,11,3,"into",1,0
"2719",1078474,11,3,"many",2,0
"2720",1078474,11,3,"oblong",3,0
"2721",1078474,11,3,"wooden",4,0
"2722",1078474,11,3,"tablets",5,0
"2723",1078474,11,3,"and",6,0
"2724",1078474,11,3,"other",7,0
"2725",1078474,11,3,"artifacts",8,0
"2726",1078474,11,3,"from",9,1
"2727",1078474,11,3,"the",10,1
"2728",1078474,11,3,"island's",11,0
"2729",1078474,11,3,"history.",12,0
"2730",1078474,11,4,"The",1,0
"2731",1078474,11,4,"art",2,0
"2732",1078474,11,4,"of",3,0
"2733",1078474,11,4,"writing",4,0
"2734",1078474,11,4,"was",5,0
"2735",1078474,11,4,"not",6,0
"2736",1078474,11,4,"known",7,0
"2737",1078474,11,4,"in",8,1
"2738",1078474,11,4,"any",9,1
"2739",1078474,11,4,"nearby",10,0
"2740",1078474,11,4,"islands",11,0
"2741",1078474,11,4,"and",12,0
"2742",1078474,11,4,"the",13,0
"2743",1078474,11,4,"script's",14,0
"2744",1078474,11,4,"mere",15,0
"2745",1078474,11,5,"existence",1,0
"2746",1078474,11,5,"is",2,1
"2747",1078474,11,5,"sufficient",3,0
"2748",1078474,11,5,"to",4,1
"2749",1078474,11,5,"confound",5,0
"2750",1078474,11,5,"anthropologists.",6,1
"2751",1078535,2,1,"Two",1,0
"2752",1078535,2,1,"days",2,0
"2753",1078535,2,1,"later,",3,0
"2754",1078535,2,1,"the",4,0
"2755",1078535,2,1,"British",5,0
"2756",1078535,2,1,"astronomer",6,0
"2757",1078535,2,1,"Richard",7,0
"2758",1078535,2,1,"Carrington",8,0
"2759",1078535,2,1,"was",9,0
"2760",1078535,2,1,"observing",10,0
"2761",1078535,2,1,"the",11,1
"2762",1078535,2,2,"telescope",1,0
"2763",1078535,2,2,"when",2,0
"2764",1078535,2,2,"he",3,0
"2765",1078535,2,2,"saw",4,0
"2766",1078535,2,2,"what",5,1
"2767",1078535,2,2,"he",6,0
"2768",1078535,2,2,"described",7,0
"2769",1078535,2,2,"as",8,1
"2770",1078535,2,2,"""two",9,1
"2771",1078535,2,2,"patches",10,1
"2772",1078535,2,2,"of",11,1
"2773",1078535,2,2,"intensely",12,0
"2774",1078535,2,2,"bright",13,0
"2775",1078535,2,2,"and ",14,1
"2776",1078535,2,3,"white",1,0
"2777",1078535,2,3,"light""",2,0
"2778",1078535,2,3,"over",3,0
"2779",1078535,2,3,"the",4,1
"2780",1078535,2,3,"sunspots.",5,0
"2781",1078535,2,3,"He",6,0
"2782",1078535,2,3,"jotted",7,0
"2783",1078535,2,3,"a",8,1
"2784",1078535,2,3,"note",9,0
"2785",1078535,2,3,"in",10,0
"2786",1078535,2,3,"his",11,0
"2787",1078535,2,3,"painstaking",12,0
"2788",1078535,2,3,"record.",13,0
"2789",1078535,2,4,"That",1,0
"2790",1078535,2,4,"night",2,0
"2791",1078535,2,4,"there",3,0
"2792",1078535,2,4,"was",4,0
"2793",1078535,2,4,"scarcely",5,0
"2794",1078535,2,4,"a",6,0
"2795",1078535,2,4,"square",7,0
"2796",1078535,2,4,"inch",8,0
"2797",1078535,2,4,"of",9,0
"2798",1078535,2,4,"earth",10,0
"2799",1078535,2,4,"that",11,0
"2800",1078535,2,4,"was",12,0
"2801",1078535,2,4,"not",13,0
"2802",1078535,2,4,"illuminated ",14,0
"2803",1078535,2,5,"by",1,0
"2804",1078535,2,5,"aurora.",2,0
"2805",1078535,3,1,"I",1,0
"2806",1078535,3,1,"agree",2,0
"2807",1078535,3,1,"that",3,1
"2808",1078535,3,1,"California's",4,0
"2809",1078535,3,1,"""three",5,0
"2810",1078535,3,1,"strikes",6,0
"2811",1078535,3,1,"and",7,0
"2812",1078535,3,1,"you're",8,0
"2813",1078535,3,1,"out""",9,0
"2814",1078535,3,1,"law will",10,0
"2815",1078535,3,1,"be",11,0
"2816",1078535,3,1,"a",12,1
"2817",1078535,3,2,"financial",1,0
"2818",1078535,3,2,"disaster",2,0
"2819",1078535,3,2,"for",3,0
"2820",1078535,3,2,"taxpayers",4,0
"2821",1078535,3,2,"who",5,0
"2822",1078535,3,2,"care",6,0
"2823",1078535,3,2,"about",7,0
"2824",1078535,3,2,"education",8,0
"2825",1078535,3,2,"and",9,0
"2826",1078535,3,2,"other",10,0
"2827",1078535,3,2,"vital",11,0
"2828",1078535,3,3,"services.",1,0
"2829",1078535,3,3,"But",2,0
"2830",1078535,3,3,"it's",3,0
"2831",1078535,3,3,"far",4,0
"2832",1078535,3,3,"from",5,0
"2833",1078535,3,3,"clear",6,0
"2834",1078535,3,3,"that",7,0
"2835",1078535,3,3,"the",8,0
"2836",1078535,3,3,"law",9,0
"2837",1078535,3,3,"can",10,0
"2838",1078535,3,3,"even",11,0
"2839",1078535,3,3,"be",12,1
"2840",1078535,3,3,"credited",13,0
"2841",1078535,3,3,"with",14,0
"2842",1078535,3,3,"a",15,1
"2843",1078535,3,4,"reduction",1,0
"2844",1078535,3,4,"in",2,0
"2845",1078535,3,4,"crime",3,0
"2846",1078535,3,4,"in",4,1
"2847",1078535,3,4,"California.",5,0
"2848",1078535,3,4,"While",6,0
"2849",1078535,3,4,"it's",7,0
"2850",1078535,3,4,"true",8,0
"2851",1078535,3,4,"that",9,0
"2852",1078535,3,4,"crime",10,0
"2853",1078535,3,4,"declined in",11,0
"2854",1078535,3,5,"California",1,0
"2855",1078535,3,5,"last",2,0
"2856",1078535,3,5,"year,",3,0
"2857",1078535,3,5,"crime",4,0
"2858",1078535,3,5,"also",5,0
"2859",1078535,3,5,"dropped",6,0
"2860",1078535,3,5,"nationwide.",7,0
"2861",1078535,12,1,"Some",1,0
"2862",1078535,12,1,"months",2,0
"2863",1078535,12,1,"later,",3,0
"2864",1078535,12,1,"Michael",4,0
"2865",1078535,12,1,"Larson",5,0
"2866",1078535,12,1,"saw",6,0
"2867",1078535,12,1,"another",7,0
"2868",1078535,12,1,"opportunity",8,0
"2869",1078535,12,1,"to",9,0
"2870",1078535,12,1,"stack",10,0
"2871",1078535,12,1,"the",11,0
"2872",1078535,12,1,"odds",12,0
"2873",1078535,12,1,"in",13,0
"2874",1078535,12,2,"his",1,0
"2875",1078535,12,2,"favour",2,0
"2876",1078535,12,2,"with",3,0
"2877",1078535,12,2,"a",4,1
"2878",1078535,12,2,"dash",5,0
"2879",1078535,12,2,"of",6,0
"2880",1078535,12,2,"ingenuity.",7,0
"2881",1078535,12,2,"He",8,1
"2882",1078535,12,2,"walked",9,0
"2883",1078535,12,2,"into",10,0
"2884",1078535,12,2,"his",11,0
"2885",1078535,12,2,"bank",12,0
"2886",1078535,12,2,"one",13,0
"2887",1078535,12,2,"day",14,0
"2888",1078535,12,2,"and",15,0
"2889",1078535,12,2,"asked",16,0
"2890",1078535,12,2,"to ",17,0
"2891",1078535,12,3,"withdraw",1,0
"2892",1078535,12,3,"his",2,0
"2893",1078535,12,3,"entire",3,0
"2894",1078535,12,3,"account",4,0
"2895",1078535,12,3,"balance,",5,0
"2896",1078535,12,3,"but",6,0
"2897",1078535,12,3,"with",7,0
"2898",1078535,12,3,"an",8,0
"2899",1078535,12,3,"unusual",9,0
"2900",1078535,12,3,"stipulation:",10,0
"2901",1078535,12,3,"He",11,0
"2902",1078535,12,4,"wanted",1,0
"2903",1078535,12,4,"as",2,0
"2904",1078535,12,4,"much",3,0
"2905",1078535,12,4,"of",4,1
"2906",1078535,12,4,"the",5,1
"2907",1078535,12,4,"cash",6,0
"2908",1078535,12,4,"as",7,0
"2909",1078535,12,4,"possible",8,0
"2910",1078535,12,4,"in",9,1
"2911",1078535,12,4,"one",10,0
"2912",1078535,12,4,"dollar",11,0
"2913",1078535,12,4,"notes.",12,0
"2914",1078535,7,1,"Dorothy",1,0
"2915",1078535,7,1,"didn't",2,0
"2916",1078535,7,1,"know.",3,1
"2917",1078535,7,1,"She",4,0
"2918",1078535,7,1,"looked",5,0
"2919",1078535,7,1,"around",6,0
"2920",1078535,7,1,"her",7,1
"2921",1078535,7,1,"anxiously",8,0
"2922",1078535,7,1,"for",9,0
"2923",1078535,7,1,"some",10,0
"2924",1078535,7,1,"familiar",11,0
"2925",1078535,7,1,"landmark; ",12,0
"2926",1078535,7,2,"but",1,0
"2927",1078535,7,2,"everything",2,0
"2928",1078535,7,2,"was",3,1
"2929",1078535,7,2,"strange.",4,0
"2930",1078535,7,2,"Between",5,0
"2931",1078535,7,2,"the",6,1
"2932",1078535,7,2,"branches",7,0
"2933",1078535,7,2,"of",8,0
"2934",1078535,7,2,"the",9,0
"2935",1078535,7,2,"many",10,1
"2936",1078535,7,2,"roads",11,0
"2937",1078535,7,2,"were",12,0
"2938",1078535,7,2,"green",13,1
"2939",1078535,7,3,"meadows",1,0
"2940",1078535,7,3,"and",2,0
"2941",1078535,7,3,"a",3,0
"2942",1078535,7,3,"few",4,1
"2943",1078535,7,3,"shrubs",5,0
"2944",1078535,7,3,"and",6,0
"2945",1078535,7,3,"trees,",7,0
"2946",1078535,7,3,"but",8,1
"2947",1078535,7,3,"she",9,0
"2948",1078535,7,3,"couldn't",10,0
"2949",1078535,7,3,"see",11,0
"2950",1078535,7,3,"the",12,0
"2951",1078535,7,3,"farm-house from",13,0
"2952",1078535,7,3,"which",14,0
"2953",1078535,7,4,"she",1,0
"2954",1078535,7,4,"had",2,0
"2955",1078535,7,4,"just",3,0
"2956",1078535,7,4,"come,",4,0
"2957",1078535,7,4,"or",5,1
"2958",1078535,7,4,"anything",6,0
"2959",1078535,7,4,"she",7,0
"2960",1078535,7,4,"had",8,0
"2961",1078535,7,4,"ever",9,1
"2962",1078535,7,4,"seen",10,0
"2963",1078535,7,4,"before,",11,0
"2964",1078535,7,4,"except the",12,0
"2965",1078535,7,4,"shaggy",13,0
"2966",1078535,7,5,"man",1,0
"2967",1078535,7,5,"and",2,0
"2968",1078535,7,5,"Toto.",3,1
"2969",1078535,11,1,"Known",1,0
"2970",1078535,11,1,"as",2,0
"2971",1078535,11,1,"Rapa",3,0
"2972",1078535,11,1,"Nui",4,0
"2973",1078535,11,1,"to",5,1
"2974",1078535,11,1,"the",6,0
"2975",1078535,11,1,"island's",7,0
"2976",1078535,11,1,"inhabitants,",8,0
"2977",1078535,11,1,"Rongorongo",9,0
"2978",1078535,11,1,"is",10,1
"2979",1078535,11,1,"a ",11,1
"2980",1078535,11,2,"writing",1,0
"2981",1078535,11,2,"system",2,0
"2982",1078535,11,2,"comprised",3,0
"2983",1078535,11,2,"of",4,1
"2984",1078535,11,2,"pictographs.",5,0
"2985",1078535,11,2,"It",6,0
"2986",1078535,11,2,"has",7,1
"2987",1078535,11,2,"been",8,0
"2988",1078535,11,2,"found",9,0
"2989",1078535,11,2,"carved",10,0
"2990",1078535,11,2,"into",11,1
"2991",1078535,11,2,"many",12,1
"2992",1078535,11,2,"oblong",13,1
"2993",1078535,11,3,"into",1,0
"2994",1078535,11,3,"many",2,0
"2995",1078535,11,3,"oblong",3,0
"2996",1078535,11,3,"wooden",4,0
"2997",1078535,11,3,"tablets",5,0
"2998",1078535,11,3,"and",6,0
"2999",1078535,11,3,"other",7,0
"3000",1078535,11,3,"artifacts",8,0
"3001",1078535,11,3,"from",9,0
"3002",1078535,11,3,"the",10,0
"3003",1078535,11,3,"island's",11,0
"3004",1078535,11,3,"history.",12,0
"3005",1078535,11,4,"The",1,0
"3006",1078535,11,4,"art",2,0
"3007",1078535,11,4,"of",3,0
"3008",1078535,11,4,"writing",4,0
"3009",1078535,11,4,"was",5,0
"3010",1078535,11,4,"not",6,0
"3011",1078535,11,4,"known",7,0
"3012",1078535,11,4,"in",8,0
"3013",1078535,11,4,"any",9,0
"3014",1078535,11,4,"nearby",10,0
"3015",1078535,11,4,"islands",11,0
"3016",1078535,11,4,"and",12,0
"3017",1078535,11,4,"the",13,0
"3018",1078535,11,4,"script's",14,0
"3019",1078535,11,4,"mere",15,0
"3020",1078535,11,5,"existence",1,0
"3021",1078535,11,5,"is",2,1
"3022",1078535,11,5,"sufficient",3,0
"3023",1078535,11,5,"to",4,1
"3024",1078535,11,5,"confound",5,0
"3025",1078535,11,5,"anthropologists.",6,1
"3026",1079468,2,1,"Two",1,0
"3027",1079468,2,1,"days",2,0
"3028",1079468,2,1,"later,",3,0
"3029",1079468,2,1,"the",4,1
"3030",1079468,2,1,"British",5,0
"3031",1079468,2,1,"astronomer",6,0
"3032",1079468,2,1,"Richard",7,0
"3033",1079468,2,1,"Carrington",8,0
"3034",1079468,2,1,"was",9,0
"3035",1079468,2,1,"observing",10,0
"3036",1079468,2,1,"the",11,0
"3037",1079468,2,2,"telescope",1,0
"3038",1079468,2,2,"when",2,0
"3039",1079468,2,2,"he",3,0
"3040",1079468,2,2,"saw",4,1
"3041",1079468,2,2,"what",5,0
"3042",1079468,2,2,"he",6,0
"3043",1079468,2,2,"described",7,0
"3044",1079468,2,2,"as",8,1
"3045",1079468,2,2,"""two",9,1
"3046",1079468,2,2,"patches",10,1
"3047",1079468,2,2,"of",11,1
"3048",1079468,2,2,"intensely",12,0
"3049",1079468,2,2,"bright",13,0
"3050",1079468,2,2,"and ",14,1
"3051",1079468,2,3,"white",1,0
"3052",1079468,2,3,"light""",2,0
"3053",1079468,2,3,"over",3,1
"3054",1079468,2,3,"the",4,1
"3055",1079468,2,3,"sunspots.",5,0
"3056",1079468,2,3,"He",6,0
"3057",1079468,2,3,"jotted",7,0
"3058",1079468,2,3,"a",8,1
"3059",1079468,2,3,"note",9,0
"3060",1079468,2,3,"in",10,0
"3061",1079468,2,3,"his",11,0
"3062",1079468,2,3,"painstaking",12,0
"3063",1079468,2,3,"record.",13,0
"3064",1079468,2,4,"That",1,1
"3065",1079468,2,4,"night",2,0
"3066",1079468,2,4,"there",3,0
"3067",1079468,2,4,"was",4,1
"3068",1079468,2,4,"scarcely",5,0
"3069",1079468,2,4,"a",6,0
"3070",1079468,2,4,"square",7,0
"3071",1079468,2,4,"inch",8,0
"3072",1079468,2,4,"of",9,0
"3073",1079468,2,4,"earth",10,0
"3074",1079468,2,4,"that",11,1
"3075",1079468,2,4,"was",12,1
"3076",1079468,2,4,"not",13,0
"3077",1079468,2,4,"illuminated ",14,0
"3078",1079468,2,5,"by",1,0
"3079",1079468,2,5,"aurora.",2,0
"3080",1079468,3,1,"I",1,1
"3081",1079468,3,1,"agree",2,0
"3082",1079468,3,1,"that",3,0
"3083",1079468,3,1,"California's",4,0
"3084",1079468,3,1,"""three",5,0
"3085",1079468,3,1,"strikes",6,0
"3086",1079468,3,1,"and",7,0
"3087",1079468,3,1,"you're",8,0
"3088",1079468,3,1,"out""",9,0
"3089",1079468,3,1,"law will",10,0
"3090",1079468,3,1,"be",11,0
"3091",1079468,3,1,"a",12,0
"3092",1079468,3,2,"financial",1,1
"3093",1079468,3,2,"disaster",2,0
"3094",1079468,3,2,"for",3,1
"3095",1079468,3,2,"taxpayers",4,0
"3096",1079468,3,2,"who",5,0
"3097",1079468,3,2,"care",6,1
"3098",1079468,3,2,"about",7,0
"3099",1079468,3,2,"education",8,0
"3100",1079468,3,2,"and",9,1
"3101",1079468,3,2,"other",10,0
"3102",1079468,3,2,"vital",11,0
"3103",1079468,3,3,"services.",1,0
"3104",1079468,3,3,"But",2,0
"3105",1079468,3,3,"it's",3,1
"3106",1079468,3,3,"far",4,0
"3107",1079468,3,3,"from",5,0
"3108",1079468,3,3,"clear",6,0
"3109",1079468,3,3,"that",7,0
"3110",1079468,3,3,"the",8,1
"3111",1079468,3,3,"law",9,0
"3112",1079468,3,3,"can",10,0
"3113",1079468,3,3,"even",11,0
"3114",1079468,3,3,"be",12,0
"3115",1079468,3,3,"credited",13,0
"3116",1079468,3,3,"with",14,0
"3117",1079468,3,3,"a",15,0
"3118",1079468,3,4,"reduction",1,0
"3119",1079468,3,4,"in",2,0
"3120",1079468,3,4,"crime",3,0
"3121",1079468,3,4,"in",4,1
"3122",1079468,3,4,"California.",5,0
"3123",1079468,3,4,"While",6,0
"3124",1079468,3,4,"it's",7,0
"3125",1079468,3,4,"true",8,0
"3126",1079468,3,4,"that",9,1
"3127",1079468,3,4,"crime",10,0
"3128",1079468,3,4,"declined in",11,0
"3129",1079468,3,5,"California",1,0
"3130",1079468,3,5,"last",2,1
"3131",1079468,3,5,"year,",3,1
"3132",1079468,3,5,"crime",4,1
"3133",1079468,3,5,"also",5,0
"3134",1079468,3,5,"dropped",6,0
"3135",1079468,3,5,"nationwide.",7,0
"3136",1079468,12,1,"Some",1,0
"3137",1079468,12,1,"months",2,0
"3138",1079468,12,1,"later,",3,0
"3139",1079468,12,1,"Michael",4,0
"3140",1079468,12,1,"Larson",5,0
"3141",1079468,12,1,"saw",6,0
"3142",1079468,12,1,"another",7,0
"3143",1079468,12,1,"opportunity",8,0
"3144",1079468,12,1,"to",9,0
"3145",1079468,12,1,"stack",10,0
"3146",1079468,12,1,"the",11,0
"3147",1079468,12,1,"odds",12,0
"3148",1079468,12,1,"in",13,1
"3149",1079468,12,2,"his",1,0
"3150",1079468,12,2,"favour",2,0
"3151",1079468,12,2,"with",3,0
"3152",1079468,12,2,"a",4,0
"3153",1079468,12,2,"dash",5,0
"3154",1079468,12,2,"of",6,0
"3155",1079468,12,2,"ingenuity.",7,0
"3156",1079468,12,2,"He",8,1
"3157",1079468,12,2,"walked",9,0
"3158",1079468,12,2,"into",10,0
"3159",1079468,12,2,"his",11,0
"3160",1079468,12,2,"bank",12,0
"3161",1079468,12,2,"one",13,0
"3162",1079468,12,2,"day",14,0
"3163",1079468,12,2,"and",15,0
"3164",1079468,12,2,"asked",16,0
"3165",1079468,12,2,"to ",17,0
"3166",1079468,12,3,"withdraw",1,0
"3167",1079468,12,3,"his",2,0
"3168",1079468,12,3,"entire",3,0
"3169",1079468,12,3,"account",4,0
"3170",1079468,12,3,"balance,",5,0
"3171",1079468,12,3,"but",6,0
"3172",1079468,12,3,"with",7,1
"3173",1079468,12,3,"an",8,0
"3174",1079468,12,3,"unusual",9,0
"3175",1079468,12,3,"stipulation:",10,0
"3176",1079468,12,3,"He",11,0
"3177",1079468,12,4,"wanted",1,0
"3178",1079468,12,4,"as",2,0
"3179",1079468,12,4,"much",3,0
"3180",1079468,12,4,"of",4,0
"3181",1079468,12,4,"the",5,1
"3182",1079468,12,4,"cash",6,0
"3183",1079468,12,4,"as",7,0
"3184",1079468,12,4,"possible",8,0
"3185",1079468,12,4,"in",9,0
"3186",1079468,12,4,"one",10,1
"3187",1079468,12,4,"dollar",11,0
"3188",1079468,12,4,"notes.",12,0
"3189",1079468,7,1,"Dorothy",1,0
"3190",1079468,7,1,"didn't",2,1
"3191",1079468,7,1,"know.",3,1
"3192",1079468,7,1,"She",4,0
"3193",1079468,7,1,"looked",5,0
"3194",1079468,7,1,"around",6,1
"3195",1079468,7,1,"her",7,1
"3196",1079468,7,1,"anxiously",8,0
"3197",1079468,7,1,"for",9,0
"3198",1079468,7,1,"some",10,0
"3199",1079468,7,1,"familiar",11,0
"3200",1079468,7,1,"landmark; ",12,0
"3201",1079468,7,2,"but",1,0
"3202",1079468,7,2,"everything",2,1
"3203",1079468,7,2,"was",3,1
"3204",1079468,7,2,"strange.",4,0
"3205",1079468,7,2,"Between",5,0
"3206",1079468,7,2,"the",6,1
"3207",1079468,7,2,"branches",7,0
"3208",1079468,7,2,"of",8,0
"3209",1079468,7,2,"the",9,1
"3210",1079468,7,2,"many",10,1
"3211",1079468,7,2,"roads",11,0
"3212",1079468,7,2,"were",12,0
"3213",1079468,7,2,"green",13,0
"3214",1079468,7,3,"meadows",1,0
"3215",1079468,7,3,"and",2,1
"3216",1079468,7,3,"a",3,1
"3217",1079468,7,3,"few",4,0
"3218",1079468,7,3,"shrubs",5,0
"3219",1079468,7,3,"and",6,0
"3220",1079468,7,3,"trees,",7,0
"3221",1079468,7,3,"but",8,1
"3222",1079468,7,3,"she",9,0
"3223",1079468,7,3,"couldn't",10,0
"3224",1079468,7,3,"see",11,1
"3225",1079468,7,3,"the",12,1
"3226",1079468,7,3,"farm-house from",13,0
"3227",1079468,7,3,"which",14,1
"3228",1079468,7,4,"she",1,1
"3229",1079468,7,4,"had",2,1
"3230",1079468,7,4,"just",3,1
"3231",1079468,7,4,"come,",4,0
"3232",1079468,7,4,"or",5,1
"3233",1079468,7,4,"anything",6,0
"3234",1079468,7,4,"she",7,0
"3235",1079468,7,4,"had",8,0
"3236",1079468,7,4,"ever",9,1
"3237",1079468,7,4,"seen",10,0
"3238",1079468,7,4,"before,",11,0
"3239",1079468,7,4,"except the",12,0
"3240",1079468,7,4,"shaggy",13,0
"3241",1079468,7,5,"man",1,0
"3242",1079468,7,5,"and",2,0
"3243",1079468,7,5,"Toto.",3,1
"3244",1079468,11,1,"Known",1,0
"3245",1079468,11,1,"as",2,0
"3246",1079468,11,1,"Rapa",3,0
"3247",1079468,11,1,"Nui",4,0
"3248",1079468,11,1,"to",5,0
"3249",1079468,11,1,"the",6,0
"3250",1079468,11,1,"island's",7,0
"3251",1079468,11,1,"inhabitants,",8,0
"3252",1079468,11,1,"Rongorongo",9,0
"3253",1079468,11,1,"is",10,1
"3254",1079468,11,1,"a ",11,1
"3255",1079468,11,2,"writing",1,0
"3256",1079468,11,2,"system",2,0
"3257",1079468,11,2,"comprised",3,0
"3258",1079468,11,2,"of",4,0
"3259",1079468,11,2,"pictographs.",5,0
"3260",1079468,11,2,"It",6,0
"3261",1079468,11,2,"has",7,0
"3262",1079468,11,2,"been",8,0
"3263",1079468,11,2,"found",9,0
"3264",1079468,11,2,"carved",10,0
"3265",1079468,11,2,"into",11,1
"3266",1079468,11,2,"many",12,1
"3267",1079468,11,2,"oblong",13,1
"3268",1079468,11,3,"into",1,0
"3269",1079468,11,3,"many",2,0
"3270",1079468,11,3,"oblong",3,0
"3271",1079468,11,3,"wooden",4,0
"3272",1079468,11,3,"tablets",5,0
"3273",1079468,11,3,"and",6,0
"3274",1079468,11,3,"other",7,0
"3275",1079468,11,3,"artifacts",8,0
"3276",1079468,11,3,"from",9,0
"3277",1079468,11,3,"the",10,1
"3278",1079468,11,3,"island's",11,0
"3279",1079468,11,3,"history.",12,0
"3280",1079468,11,4,"The",1,0
"3281",1079468,11,4,"art",2,0
"3282",1079468,11,4,"of",3,1
"3283",1079468,11,4,"writing",4,0
"3284",1079468,11,4,"was",5,0
"3285",1079468,11,4,"not",6,0
"3286",1079468,11,4,"known",7,0
"3287",1079468,11,4,"in",8,0
"3288",1079468,11,4,"any",9,0
"3289",1079468,11,4,"nearby",10,0
"3290",1079468,11,4,"islands",11,0
"3291",1079468,11,4,"and",12,1
"3292",1079468,11,4,"the",13,1
"3293",1079468,11,4,"script's",14,0
"3294",1079468,11,4,"mere",15,0
"3295",1079468,11,5,"existence",1,0
"3296",1079468,11,5,"is",2,0
"3297",1079468,11,5,"sufficient",3,0
"3298",1079468,11,5,"to",4,0
"3299",1079468,11,5,"confound",5,0
"3300",1079468,11,5,"anthropologists.",6,1
"3301",1079503,2,1,"Two",1,0
"3302",1079503,2,1,"days",2,0
"3303",1079503,2,1,"later,",3,0
"3304",1079503,2,1,"the",4,0
"3305",1079503,2,1,"British",5,0
"3306",1079503,2,1,"astronomer",6,0
"3307",1079503,2,1,"Richard",7,0
"3308",1079503,2,1,"Carrington",8,0
"3309",1079503,2,1,"was",9,0
"3310",1079503,2,1,"observing",10,0
"3311",1079503,2,1,"the",11,0
"3312",1079503,2,2,"telescope",1,0
"3313",1079503,2,2,"when",2,0
"3314",1079503,2,2,"he",3,0
"3315",1079503,2,2,"saw",4,0
"3316",1079503,2,2,"what",5,1
"3317",1079503,2,2,"he",6,0
"3318",1079503,2,2,"described",7,0
"3319",1079503,2,2,"as",8,1
"3320",1079503,2,2,"""two",9,1
"3321",1079503,2,2,"patches",10,1
"3322",1079503,2,2,"of",11,1
"3323",1079503,2,2,"intensely",12,0
"3324",1079503,2,2,"bright",13,0
"3325",1079503,2,2,"and ",14,1
"3326",1079503,2,3,"white",1,0
"3327",1079503,2,3,"light""",2,0
"3328",1079503,2,3,"over",3,1
"3329",1079503,2,3,"the",4,1
"3330",1079503,2,3,"sunspots.",5,0
"3331",1079503,2,3,"He",6,0
"3332",1079503,2,3,"jotted",7,1
"3333",1079503,2,3,"a",8,1
"3334",1079503,2,3,"note",9,1
"3335",1079503,2,3,"in",10,0
"3336",1079503,2,3,"his",11,0
